,id,created_at,tweet,sum,true_value,polarity_api_output,is_same,concept_api_output,intensity_api_output,aspect_api_output,scores,compound,comp_score,scores_text_blob,comp_score_text_blob,score_flair,comp_score_flair
393,1354457545042083841,2021-01-27 21:23:37,Day 1 after vaccine: woke up with pain all over. My arm hurts. My face is a bit swollen. I feel like a truck rode over me. #vaccine #CovidVaccine #CoronavirusVaccine,-0.9,NEGATIVE,POSITIVE,0,"['vaccine', 'woke', 'pain', 'arm', 'hurts', 'swollen', 'truck', 'vaccine']",0.769,"[('face', 'NEGATIVE'), ('after', 'POSITIVE'), ('like', 'POSITIVE'), ('with', 'NEGATIVE')]","{'neg': 0.201, 'neu': 0.721, 'pos': 0.078, 'compound': -0.5994}",-0.5994,NEGATIVE,0.0,POSITIVE,-0.9998,NEGATIVE
394,1371552762480226316,2021-03-16 1:33:55,"Expert reaction re the #AstraZenaca #vaccine The decisions by France, Germany and other countries look baffling. Diplomatic phrasing there from <USER> ! Im way past baffled... WTaF are they playing at? #VaccinesWork",-1.5,NEGATIVE,POSITIVE,0,"['reaction', 'vaccine', 'decision', 'look', 'baffling', 'diplomatic', 'phrasing', 'baffle', 'playing']",0.308,"[('countries', 'POSITIVE'), ('they', 'POSITIVE'), ('past', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.2714}",0.2714,POSITIVE,-0.203125,NEGATIVE,-0.9342,NEGATIVE
395,1359949749441482753,2021-02-12 1:07:41,"Do NOT, I repeat do NOT accept rides from strangers and that includes rides to get your vaccination! <USER> <USER> <USER> <USER> <USER> #vaccine <USER>",-0.6,NEGATIVE,POSITIVE,0,"['repeat', 'accept', 'ride', 'stranger', 'include', 'ride', 'vaccine', 'vaccine']",0.769,"[('from', 'NEGATIVE')]","{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.3561}",-0.3561,NEGATIVE,0.0,POSITIVE,-0.9998,NEGATIVE
396,1376505947053506560,2021-03-29 17:36:06,Excited that today my home state of Ohio opens up #COVIDVaccination to everyone 16 years and older. Go to to schedule your #vaccine today. #ThisIsOurShot to end this pandemic! <USER> <USER> <USER>,1.8,POSITIVE,NEGATIVE,0,"['excite', 'home', 'older', 'vaccine', 'end', 'pandemic']",-0.675,"[('today', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4003}",0.4003,POSITIVE,0.29166666666666663,POSITIVE,-0.5851,NEGATIVE
397,1368625989492895745,2021-03-07 23:43:58,Fellow Texans! Follow <USER> to for the latest Covid-19 vaccine and appointment availability via HEB food stores. #vaccine #vaccination #Texas,0.3,POSITIVE,POSITIVE,1,"['fellow', 'texan', 'follow', 'latest', 'covid', 'vaccine', 'appointment', 'availability', 'via', 'food', 'vaccine', 'vaccine']",0.769,"('food', 'POSITIVE')","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.5,POSITIVE,0.724,POSITIVE
398,1364166171671592961,2021-02-23 16:22:14,I've just had my vaccine at Hellesdon Hospital in Norwich. The staff were absolutely brilliant in every way... And I was incredibly brave <EMOJI:face_with_tears_of_joy><EMOJI:face_with_tears_of_joy><EMOJI:thumbs_up> #vaccine,2.0,POSITIVE,POSITIVE,1,"['vaccine', 'hospital', 'brilliant', 'incredible', 'brave', 'vaccine']",0.769,"[('staff', 'POSITIVE'), ('hellesdon', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.831}",0.831,POSITIVE,0.8500000000000001,POSITIVE,0.9997,POSITIVE
399,1351486359186395137,2021-01-19 16:37:12,ICS leads call to governments to give seafarers #COVID-19 vaccine priority as crew change struggles increase amid new variants and travel restrictions #crewchangecrisis #seafarersarekeyworkers #vaccine,0.6,POSITIVE,POSITIVE,1,"['leads', 'call', 'govern', 'give', 'seafarer', 'covid', 'vaccine', 'priority', 'change', 'struggles', 'increase', 'amid', 'new', 'variant', 'travel', 'restrictions', 'vaccine']",0.769,"[('crew', 'NEGATIVE')]","{'neg': 0.09, 'neu': 0.827, 'pos': 0.083, 'compound': -0.0516}",-0.0516,NEGATIVE,0.13636363636363635,POSITIVE,-0.9921,NEGATIVE
400,1349246426123931649,2021-01-13 12:16:30,"<USER> Yes, <USER> had also reported the same a few days ago, of poor people in the trial, lack of transparency. He spoke to the MP Health Minster who said people who are raising this issue are the ones who support tukde tukde gang and Pakistan #seriously #vaccine",-0.8,NEGATIVE,POSITIVE,0,"['yes', 'report', 'poor', 'trial', 'transparency', 'health', 'raising', 'support', 'gang', 'vaccine']",0.769,"[('also', 'POSITIVE'), ('tukde', 'POSITIVE')]","{'neg': 0.1, 'neu': 0.799, 'pos': 0.1, 'compound': -0.0}",-0.0,POSITIVE,-0.23333333333333334,NEGATIVE,-1.0,NEGATIVE
401,1360289077577342978,2021-02-12 23:36:03,Another shift done <EMOJI:ballot_box_with_check> at the #vaccine Centre. It might be cold but we are still smiling behind those masks <EMOJI:face_with_medical_mask>. More members out this weekend #helping. #oneslough #slough #vaccines <USER>,0.8,POSITIVE,POSITIVE,1,"['shift', 'vaccine', 'cold', 'mask', 'weekend', 'helping', 'vaccine']",0.769,"[('might', 'NEGATIVE'), ('behind', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.6124}",0.6124,POSITIVE,-0.16666666666666666,NEGATIVE,0.9964,POSITIVE
402,1345374299801210881,2021-01-02 19:50:03,"An expert panel of Indias central drug authority recommended granting permission for restricted emergency use of the COVID-19 vaccine #Covaxin with certain conditions, a day after giving similar direction for the Oxford COVID-19 #vaccine.",0.3,POSITIVE,POSITIVE,1,"['panel', 'drug', 'authority', 'recommended', 'granting', 'perm', 'restricted', 'emergency', 'covid', 'vaccine', 'certa', 'giving', 'direction', 'covid', 'vaccine']",0.769,"[('expert', 'POSITIVE'), ('centre', 'POSITIVE'), ('with', 'POSITIVE'), ('after', 'POSITIVE'), ('similar', 'POSITIVE'), ('oxford', 'NEGATIVE')]","{'neg': 0.127, 'neu': 0.633, 'pos': 0.241, 'compound': 0.4019}",0.4019,POSITIVE,0.07142857142857142,POSITIVE,-0.9988,NEGATIVE
403,1364340799291359234,2021-02-24 3:56:09,"""A doctor gave an incorrect dose to 2 patients yesterday. I think it's very important that we're upfront...Both patients are being monitored and... are showing no signs at all of an adverse reaction"" - Health Minister Greg Hunt #auspol #vaccine",-0.7,NEGATIVE,POSITIVE,0,"['adverse reaction', 'incorrect', 'dose', 'important', 'upfront', 'sign', 'health', 'hunt', 'vaccine']",0.769,"[('patients', 'NEGATIVE'), ('think', 'POSITIVE'), ('greg', 'POSITIVE'), ('gave', 'NEGATIVE'), ('showing', 'NEGATIVE')]","{'neg': 0.115, 'neu': 0.833, 'pos': 0.051, 'compound': -0.3832}",-0.3832,NEGATIVE,0.52,POSITIVE,-0.9812,NEGATIVE
404,1356456903451279360,2021-02-02 9:48:22,Happy to see &gt;2M ppl who got #COVID19 #vaccine enrolled in (Im one!). Many of the hesitant say theyll get vaccinated once they see more safety data. We can help them by reporting our experiences. Esp good to have &gt;15K vaccinated in pregnancy enrolled. <EMOJI:backhand_index_pointing_down>,1.6,POSITIVE,NEGATIVE,0,"['happy', 'see', 'covid', 'vaccine', 'enroll', 'hesitant', 'say', 'vaccine', 'see', 'safety', 'help', 'report', 'good', 'vaccine', 'pregnancy', 'enroll']",-0.263,"[('they', 'POSITIVE'), ('more', 'POSITIVE')]","{'neg': 0.037, 'neu': 0.731, 'pos': 0.232, 'compound': 0.893}",0.893,POSITIVE,0.675,POSITIVE,0.9998,POSITIVE
405,1359140632305008640,2021-02-09 19:32:33,Look who just got his second shot and it was super easy at the Orange County Convention Center! #AllDone #vaccine,1.6,POSITIVE,POSITIVE,1,"['super easy', 'look', 'convention', 'cent', 'vaccine']",0.769,"[('county', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.7959}",0.7959,POSITIVE,0.16041666666666665,POSITIVE,0.9965,POSITIVE
406,1350137957676670985,2021-01-15 23:19:08,Am I the only one that thinks this is crazy that the most vulnerable queuing up together to get the #vaccine against #COVID19 ?,-0.3,NEGATIVE,NEGATIVE,1,"['queue up', 'thinke', 'crazy', 'vulnerable', 'together', 'vaccine', 'against', 'covid']",-0.821,"[('thinke', 'POSITIVE'), ('only', 'NEGATIVE')]","{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.5563}",-0.5563,NEGATIVE,-0.15,NEGATIVE,-0.9739,NEGATIVE
407,1371148732339732484,2021-03-14 22:48:27,Were out with <USER> and <USER> going door to door today in the 14th Suffolk dropping information on <USER> #Covid_19 #vaccine sites in our community. Please see below for a vaccine site near you!!,0.6,POSITIVE,POSITIVE,1,"['door to door', 'low for', 'information', 'covid', 'vaccine', 'community', 'see', 'vaccine']",0.8220000000000001,"[('going', 'POSITIVE'), ('dropping', 'POSITIVE'), ('please', 'POSITIVE'), ('beNEG', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4374}",0.4374,POSITIVE,0.15625,POSITIVE,-0.8777,NEGATIVE
408,1351209374811893760,2021-01-18 22:16:33,Brazil's President <USER> met Indian envoy <USER> this morning. Both nations have been in discussion to provide vaccines to Brazil. A special flight is on stand by to take vaccines from India. #COVID19 #Coronavirus #vaccine #vaccinations #India #Brazil,1.6,POSITIVE,POSITIVE,1,"['stand by', 'nations', 'discussion', 'provide', 'vaccine', 'special', 'take', 'vaccine', 'covid', 'coronavirus', 'vaccine', 'vaccine']",0.769,"[('both', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.4019}",0.4019,POSITIVE,0.35714285714285715,POSITIVE,0.6216,POSITIVE
409,1351485851964870657,2021-01-19 16:35:11,Breaking: Maldives to be the first country to receive Indian COVID #vaccine Covishield on Wednesday.,1.1,POSITIVE,POSITIVE,1,"['receive', 'covid', 'vaccine']",0.769,"[('indian', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.25,POSITIVE,-0.9997,NEGATIVE
410,1371580945787191299,2021-03-16 3:25:54,Sweet sweet relief. Thank you <USER> and thank you <USER> Wear a mask and go get the #Covid_19 #vaccine when they can call! Didnt hurt a single bit! #vaccinated #Pfizer #BidenHarris,1.8,POSITIVE,POSITIVE,1,"['sweet', 'sweet', 'relief', 'thank', 'thank', 'wear', 'mask', 'covid', 'vaccine', 'call', 'hurt', 'vaccine']",0.715,"[('they', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.9474}",0.9474,POSITIVE,0.23273809523809522,POSITIVE,0.7259,POSITIVE
411,1371605637910691841,2021-03-16 5:04:01,Oh my goodness I got a call to receive an extra dose of the #Covid_19 #vaccine and I cant remember the last time I was this excited! I will wait in this socially distant line for days if I have to...,1.4,POSITIVE,NEGATIVE,0,"['goodness', 'call', 'receive', 'extra', 'dose', 'covid', 'vaccine', 'remember', 'last', 'time', 'excite', 'wait', 'socially', 'distant']",-0.513,"[('last', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.722}",0.722,POSITIVE,0.0921875,POSITIVE,-0.999,NEGATIVE
412,1345307139494080513,2021-01-02 15:23:11,"As the #Oxford Serum Institute #Vaccine gets the green signal in India with dry runs being conducted in all states, it's fitting to quote <USER> on the cost of the vaccine and why he feels <USER> has priced it more ethically than Pfizer or Moderna.",0.8,POSITIVE,POSITIVE,1,"['serum', 'institute', 'vaccine', 'green', 'sign', 'dry', 'conduct', 'fitting', 'quote', 'cost', 'vaccine', 'ethically']",0.8140000000000001,"[('gets', 'POSITIVE'), ('runs', 'POSITIVE'), ('more', 'POSITIVE'), ('xford', 'NEGATIVE'), ('with', 'NEGATIVE'), ('state', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.18666666666666668,POSITIVE,0.8615,POSITIVE
413,1350345524948443138,2021-01-16 13:03:56,"Activist Saket S Gokhale has moved the #BombayHighCourt against the Drugs Controller General of India, urging that the safety and efficacy trial results of Bharat Biotech's #COVID19 #vaccine ""#Covaxin"" be made public. Read more: #COVIDVaccination",0.1,POSITIVE,POSITIVE,1,"['activist', 'moved', 'drugs', 'controller', 'general', 'urge', 'safety', 'efficacy', 'trial', 'covid', 'vaccine']",0.769,"[('pub', 'POSITIVE'), ('sake', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4215}",0.4215,POSITIVE,0.18333333333333335,POSITIVE,-0.9958,NEGATIVE
414,1372428107135680518,2021-03-18 11:32:13,Vaccines being wasted is just criminal! Please remove age restrictions right away and let everyone avail them freely. #vaccine #vaccination #vaccineforall,-0.5,NEGATIVE,POSITIVE,0,"['vaccine', 'wasted', 'criminal', 'remove', 'restrictions', 'freely', 'vaccine', 'vaccine']",0.769,"[('wasted', 'NEGATIVE'), ('avail', 'POSITIVE'), ('please', 'NEGATIVE')]","{'neg': 0.237, 'neu': 0.584, 'pos': 0.179, 'compound': -0.4003}",-0.4003,NEGATIVE,-0.0035714285714285587,NEGATIVE,-0.7419,NEGATIVE
415,1351123999850426369,2021-01-18 16:37:18,The Covid 19 mass vaccination centre has opened in Castle Quarter. The video below shows months of hard work in 21 seconds. #norwich #norfolk #COVID19 #Covid19UK #vaccine #vaccinations #vaccination,0.7,POSITIVE,POSITIVE,1,"['hard work', 'covid', 'vaccine', 'open', 'castle', 'quart', 'show', 'covid', 'vaccine', 'vaccine']",0.769,"[('centre', 'POSITIVE'), ('mass', 'POSITIVE'), ('below', 'NEGATIVE')]","{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.1027}",-0.1027,NEGATIVE,-0.2916666666666667,NEGATIVE,-0.973,NEGATIVE
416,1344719980370268160,2021-01-01 0:30:01,"Ukraine has signed a contract to buy 1.8 million doses of China's Sinovac #COVID19 #vaccine, the presidential office said on Wednesday, and the shots are expected to be available in ""the shortest possible time.""",0.7,POSITIVE,POSITIVE,1,"['contract', 'buy', 'dose', 'covid', 'vaccine', 'expected', 'available', 'possible', 'time']",0.8170000000000001,"[('shots', 'POSITIVE'), ('signed', 'POSITIVE'), ('shortest', 'POSITIVE'), ('mill', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.10000000000000002,POSITIVE,-0.9964,NEGATIVE
417,1352239467692777474,2021-01-21 18:29:47,Strong campaign by <USER> - Don't let the vaccine become a luxury... #covid19 #vaccine,0.7,POSITIVE,POSITIVE,1,"['strong', 'vaccine', 'luxury', 'covid', 'vaccine']",0.769,"[('become', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",0.5106,POSITIVE,0.4333333333333333,POSITIVE,0.9727,POSITIVE
418,1364746978890944514,2021-02-25 6:50:10,"The following sectors are now eligible for vaccinations in #MarinCounty: * Education * Food service * Child care * Agriculture * Emergency services However, appointment availability will be gradual, not sudden. It's all about #vaccine supply. More:",0.5,POSITIVE,POSITIVE,1,"['child care', 'follow', 'sector', 'eligible', 'vaccine', 'education', 'food', 'service', 'agriculture', 'emergency', 'appointment', 'availability', 'gradual', 'vaccine', 'supply']",0.816,"[('service', 'POSITIVE'), ('food', 'POSITIVE')]","{'neg': 0.073, 'neu': 0.838, 'pos': 0.089, 'compound': 0.1531}",0.1531,POSITIVE,0.16666666666666666,POSITIVE,0.7922,POSITIVE
419,1363015585525690371,2021-02-20 12:10:13,#NSTnation The Malaysian Armed Forces #ATM will provide coordination assistance in movement control and logistics management of the #Covid19 #vaccine which will arrive in #Malaysia tomorrow.,0.2,POSITIVE,POSITIVE,1,"['armed force', 'provide', 'coordination', 'assistance', 'movement', 'control', 'management', 'covid', 'vaccine', 'arrive']",0.8320000000000001,"[('logistics', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,0.9831,POSITIVE
420,1349761571329880074,2021-01-14 22:23:30,Our Champions have been at The Parks vaccination centre this week chatting to people about what it means to them to have just had their #vaccine. We wont say much else as their stories say it allpowerful stuff <EMOJI:red_heart> Please RT! #CareShareProtect,1.2,POSITIVE,NEGATIVE,0,"['vaccine', 'chat', 'meane', 'vaccine', 'say', 'say', 'allpowerful']",-0.932,"[('parks', 'POSITIVE'), ('week', 'POSITIVE'), ('stories', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.7177}",0.7177,POSITIVE,0.25,POSITIVE,0.9989,POSITIVE
421,1363760437741973504,2021-02-22 13:30:00,Another view of the stunning evening sunshine in Ballinacurra last night. <USER> <USER> <USER> #photography #Ireland #100daysofwalking #cork #Ireland #NaturePhotography #COVID #vaccine #History #Mondayvibes #5kmfromhome #MondayMotivation,0.6,POSITIVE,POSITIVE,1,"['view', 'stunning', 'sunshine', 'last', 'cork', 'covid', 'vaccine']",0.769,"[('evening', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.7003}",0.7003,POSITIVE,0.25,POSITIVE,0.9545,POSITIVE
422,1376960959932153863,2021-03-30 23:44:10,Todays excitement was twofold: a) sitting outside in the sunshine playing our evening round of wind down #rummy AND b) getting a call to book BOTH of us in for our second Pfizering. Thursday it is then. #COVID19 #vaccine,1.8,POSITIVE,POSITIVE,1,"['excite', 'sunshine', 'playing', 'wind', 'rummy', 'call', 'covid', 'vaccine']",0.769,"[('todays', 'POSITIVE'), ('getting', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.802}",0.802,POSITIVE,-0.0888888888888889,NEGATIVE,0.9875,POSITIVE
423,1356359740767535110,2021-02-02 3:22:16,"I dont want to burst anyone's #coronavirus #vaccine bubble, but everyone has forgotten <USER> is ordering all these #vaccine doses on the credit card! While millions are still on furlough &amp; over a million, have lost their jobs.",-1.5,NEGATIVE,NEGATIVE,1,"['burst', 'coronavirus', 'vaccine', 'bubble', 'forgotten', 'vaccine', 'dose', 'credit', 'lost', 'job']",-0.8190000000000001,"[('everyone', 'NEGATIVE'), ('mill', 'NEGATIVE')]","{'neg': 0.159, 'neu': 0.76, 'pos': 0.081, 'compound': -0.3189}",-0.3189,NEGATIVE,0.0,POSITIVE,-1.0,NEGATIVE
424,1352919166651682816,2021-01-23 15:30:40,Just had my #vaccine this morning and SO grateful to the NHS staff working flat out to roll out this vaccine. #thankyouNHS <EMOJI:rainbow>,1.6,POSITIVE,POSITIVE,1,"['vaccine', 'grateful', 'working', 'flat', 'roll', 'vaccine']",0.8640000000000001,"[('staff', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.6157}",0.6157,POSITIVE,-0.025,NEGATIVE,0.9992,POSITIVE
425,1364767369776623621,2021-02-25 8:11:11,Advent has registered its new address at the Sawston Business Park in Cambridge. Let the #DCVax manufacturing begin! $nwbo #glioblastoma #cancer #vaccine $mrk $bmy $rhhby,0.7,POSITIVE,POSITIVE,1,"['park in', 'advent', 'registered', 'new', 'beg', 'cancer', 'vaccine']",0.769,"[('advent', 'POSITIVE'), ('business', 'POSITIVE'), ('manufacturing', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.17045454545454544,POSITIVE,0.9815,POSITIVE
426,1375451932387639297,2021-03-26 19:47:49,That was superbly well-organized and cheerful. At least 6 volunteers congratulated me. Big smiles. The retired doctor who gave me the shot called me honey. I barely felt the jab. Well-done <USER> !!#vaccine,2.0,POSITIVE,POSITIVE,1,"['big smile', 'well done', 'superbly', 'organized', 'cheerful', 'volunteer', 'congratulate', 'honey', 'vaccine']",0.769,"[('well', 'POSITIVE'), ('called', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.8011}",0.8011,POSITIVE,0.23562499999999997,POSITIVE,0.9993,POSITIVE
427,1347956414216609794,2021-01-09 22:50:27,Proud volunteer to get #vaccine into Batterseas people. Lovely to be doing something proactive rather than firefighting. Special thanks to fellow community minded volunteers. Great teamwork <USER> In the meantime #HandsFaceSpace #COVID19 #vax,2.0,POSITIVE,NEGATIVE,0,"['proud', 'volunteer', 'vaccine', 'lovely', 'proactive', 'firefight', 'special', 'thanks', 'fellow', 'community', 'volunteer', 'great', 'teamwork', 'meantime', 'covid', 'vax']",-0.98,"[('something', 'POSITIVE'), ('than', 'POSITIVE'), ('minded', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.9607}",0.9607,POSITIVE,0.5314285714285715,POSITIVE,0.9922,POSITIVE
428,1363393051809480705,2021-02-21 13:10:08,Its pretty appalling &amp; irresponsible to give sympathetic airtime on <USER> to religious #vaccine scepticism. Its nonsense theologically &amp; its immoral for public health. Just stop it. Good to hear some faith leaders quietly challenging the nonsense. #SikhCommunity,-1.8,NEGATIVE,NEGATIVE,1,"['appalling', 'irresponsible', 'give', 'sympathetic', 'vaccine', 'sceptic', 'nonsense', 'theologically', 'immoral', 'health', 'stop', 'good', 'hear', 'faith', 'leader', 'quietly', 'challenging', 'nonsense']",-0.66,"('pub', 'NEGATIVE')","{'neg': 0.309, 'neu': 0.451, 'pos': 0.24, 'compound': -0.4588}",-0.4588,NEGATIVE,0.2285714285714286,POSITIVE,-0.9999,NEGATIVE
429,1376593264770433032,2021-03-29 23:23:04,"You know a lady never tells her age, but familia over 30 years old, its our time!! #vaccine",0.5,POSITIVE,POSITIVE,1,"['old time', 'know', 'vaccine']",0.769,"[('year', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.15625,POSITIVE,0.9984,POSITIVE
430,1370367310167433221,2021-03-12 19:03:21,Still not a single #vaccine side effect so no excuse to slack <EMOJI:winking_face> Back on <USER> <USER> #Skypapers 6.45 Sunday morning. My mum is thrilled <EMOJI:grimacing_face>#MothersDay2021,1.3,POSITIVE,NEGATIVE,0,"['vaccine', 'effect', 'excuse', 'slack', 'sunday', 'mum', 'thrilled']",-0.7959999999999999,"[('side', 'NEGATIVE')]","{'neg': 0.098, 'neu': 0.75, 'pos': 0.153, 'compound': 0.1561}",0.1561,POSITIVE,0.16517857142857142,POSITIVE,-0.9999,NEGATIVE
431,1367828239700332555,2021-03-05 18:54:00,"As a 69 year old retired physician, Id be happy to be offered the Astra Zeneca #vaccine when my turn comes, and Id be thrilled if I could get it where I get every other #immunization - in my FAMILY DOCTORs office!!",1.4,POSITIVE,NEGATIVE,0,"['old', 'physician', 'happy', 'offer', 'vaccine', 'turn', 'thrilled', 'immunization', 'family']",-0.496,"[('retired', 'POSITIVE'), ('year', 'NEGATIVE'), ('when', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.8011}",0.8011,POSITIVE,0.326171875,POSITIVE,0.9998,POSITIVE
432,1353735124567863296,2021-01-25 21:32:59,"VACCINE INJURY TRACKING: CHD is calling on anyone who has suffered a #vaccine side effect to do 3 things: file a report on the US govts #VAERS website, report the injury on + also on the CHD website. #vaccineinjury #TheDefender",-0.1,NEGATIVE,NEGATIVE,1,"['vaccine', 'injury', 'tracking', 'call', 'suffered', 'vaccine', 'effect', 'report', 'report', 'injury']",-0.502,"[('file', 'POSITIVE'), ('website', 'POSITIVE'), ('side', 'NEGATIVE')]","{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.8602}",-0.8602,NEGATIVE,0.0,POSITIVE,-0.9617,NEGATIVE
433,1375085630984761350,2021-03-25 19:32:16,The #COVID19 vaccines contain instructions to have your body make antibodies to #COVID19 &amp; can provide protection when the #COVID19 virus changes. Learn more about the #vaccine ingredients here:,0.2,POSITIVE,POSITIVE,1,"['covid', 'vaccine', 'instruction', 'make', 'antibody', 'covid', 'provide', 'protection', 'covid', 'virus', 'learn', 'vaccine']",0.769,"[('contain', 'POSITIVE'), ('body', 'POSITIVE'), ('SADNESS', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.5,POSITIVE,-0.9964,NEGATIVE
434,1352189543135502336,2021-01-21 15:11:24,"Fire breaks out at Terminal 1 of the Pune-based Serum Institute of India, which is worlds largest Vaccine producer. 10 fire tenders on the spot. More details here: <USER> #Pune #SerumInstituteofIndia #Fire #vaccine",-1.4,NEGATIVE,POSITIVE,0,"['terminal', 'serum', 'institute', 'largest', 'vaccine', 'producer', 'tender', 'detail', 'vaccine']",0.769,"[('worlds', 'POSITIVE'), ('fire', 'POSITIVE'), ('more', 'POSITIVE'), ('based', 'NEGATIVE')]","{'neg': 0.136, 'neu': 0.819, 'pos': 0.045, 'compound': -0.4939}",-0.4939,NEGATIVE,0.5,POSITIVE,-0.9927,NEGATIVE
435,1358031145754124289,2021-02-06 18:03:50,Waiting pawtiently wif Humum at the doctors... Hudad is getting his cofids vaccimation todays <EMOJI:paw_prints><EMOJI:bacon><EMOJI:dog_face> #dogsoftwitter #vaccine,0.5,POSITIVE,POSITIVE,1,['vaccine'],0.769,"[('pawtiently', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.9355,NEGATIVE
436,1368339679330893825,2021-03-07 4:46:16,"Only side effect of my #Covid #vaccine, 24 hours later. Im wearing a strapless sundress because it hurts. Ill take it over getting COVID-19, though!! #vaccinate",-1.0,NEGATIVE,POSITIVE,0,"['effect', 'covid', 'vaccine', 'houre', 'late', 'wear', 'strapless', 'hurts', 'take', 'covid', 'vaccine']",0.769,"[('side', 'NEGATIVE'), ('weary', 'NEGATIVE'), ('because', 'NEGATIVE'), ('getting', 'NEGATIVE')]","{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.7568}",-0.7568,NEGATIVE,-0.2604166666666667,NEGATIVE,-0.9976,NEGATIVE
437,1358453881425039364,2021-02-07 22:03:38,My parents have successfully had their first vaccinations <EMOJI:raising_hands><EMOJI:light_skin_tone> Few side effects for Mam but otherwise all well &amp; good! #vaccine #torfaen,1.4,POSITIVE,POSITIVE,1,"['successfully', 'vaccine', 'effects', 'good', 'vaccine']",0.769,"[('parents', 'POSITIVE'), ('first', 'POSITIVE'), ('side', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.8356}",0.8356,POSITIVE,0.41875,POSITIVE,0.9957,POSITIVE
438,1349868850456748032,2021-01-15 5:29:47,$RVP <EMOJI:high_voltage><EMOJI:high_voltage><EMOJI:high_voltage> Already has US govt order on hand. HUGE beneficiary of soon to be President Biden's proposed $1.9 Trillion emergency #Coronavirus plan imo #SupDup #Covid19 #Vaccine #Syringes #Injections #MedicalSupplies,1.1,POSITIVE,NEGATIVE,0,"['huge', 'beneficiary', 'emergency', 'coronavirus', 'plan', 'covid', 'vaccine', 'injection']",-0.8220000000000001,"('plan', 'NEGATIVE')","{'neg': 0.069, 'neu': 0.685, 'pos': 0.246, 'compound': 0.7739}",0.7739,POSITIVE,0.4000000000000001,POSITIVE,0.9994,POSITIVE
